name,comm_cost,complexity,type
explored-34002,0.9023820135198559,16,explored
explored-34003,0.4510236408230004,53,explored
explored-34004,0.8730270927010946,26,explored
explored-34005,0.8738162556206568,23,explored
explored-34006,0.4655769783954823,70,explored
explored-34007,0.9700053825200728,23,explored
explored-34008,0.8611262509273137,24,explored
explored-34009,0.5956192941817686,38,explored
explored-34010,0.7305491211336694,17,explored
explored-34011,0.9175766896893653,27,explored
explored-34012,0.9127496934187219,14,explored
explored-34013,0.9797061086405684,20,explored
explored-34014,0.6490070173048099,48,explored
explored-34015,0.5468455970297461,68,explored
explored-34016,0.7378412804009735,47,explored
explored-34017,0.7519951008931115,36,explored
explored-34018,0.9828278626802733,10,explored
explored-34019,0.6912404296925349,34,explored
explored-34020,0.670357163849325,52,explored
explored-34021,0.7677630217691964,79,explored
explored-34022,0.8399645728300859,28,explored
explored-34023,0.7711843878215319,38,explored
explored-34024,0.8624084901336571,24,explored
explored-34025,0.83817618204115,22,explored
explored-34026,0.8020251814985071,72,explored
explored-34027,0.6822769591835776,36,explored
explored-34028,0.8335150111277649,31,explored
explored-34029,0.744390698096925,30,explored
explored-34030,0.9748130232698975,12,explored
explored-34031,0.9781608026771976,23,explored
explored-34032,0.8400587513926405,18,explored
explored-34033,0.6470385257856304,94,explored
explored-34034,0.7206384555116501,39,explored
explored-34035,0.9480174410682655,13,explored
explored-34036,0.8651042376345551,14,explored
explored-34037,0.8738547073129441,14,explored
explored-34038,0.9855225507562339,10,explored
explored-34039,0.6133754598719171,37,explored
explored-34040,0.897021133020588,24,explored
explored-34041,0.8323093312192644,24,explored
explored-34042,0.5932915474406141,56,explored
explored-34043,0.7691357814416133,28,explored
explored-34044,0.903578295559492,16,explored
explored-34045,0.842008448017441,19,explored
explored-34046,0.9637212154244448,10,explored
explored-34047,0.6520302493527729,35,explored
explored-34048,0.98214547281646,13,explored
explored-34049,0.5736087049617503,44,explored
explored-34050,0.9771729421204827,14,explored
explored-34051,0.8438990325657446,22,explored
explored-34052,0.42944656401871284,54,explored
explored-34053,0.965010803340276,10,explored
explored-34054,0.7425583072171504,35,explored
explored-34055,0.5186248126447746,49,explored
explored-34056,0.6697438343098514,34,explored
explored-34057,0.911806785665622,16,explored
explored-34058,0.7530925778132482,22,explored
explored-34059,0.9489705398101467,13,explored
explored-34060,0.8803765272289594,13,explored
explored-34061,0.8858836353726666,25,explored
explored-34062,0.7492653404187674,31,explored
explored-34063,0.8917501654565627,43,explored
explored-34064,0.9410616417616691,26,explored
explored-34065,0.8500022709724304,16,explored
explored-34066,0.7134703761969057,40,explored
explored-34067,0.8321978471181359,22,explored
explored-34068,0.8478675568878593,40,explored
explored-34069,0.8456046274848223,18,explored
explored-34070,0.5839315552814452,56,explored
explored-34071,0.7333594495162828,26,explored
explored-34072,0.8494345278648318,16,explored
explored-34073,0.4545322932279602,64,explored
explored-34074,0.7870939968847601,34,explored
explored-34075,0.9996252895489849,8,explored
explored-34076,0.6109909388200028,54,explored
explored-34077,0.6592433289798637,56,explored
explored-34078,0.8741953944679112,20,explored
explored-34079,0.9267619133149179,25,explored
explored-34080,0.5391061452513966,32,explored
explored-34081,0.8369489604922512,16,explored
explored-34082,0.8704549356715865,26,explored
explored-34083,0.8047540606797251,48,explored
explored-34084,0.9273937671539525,20,explored
explored-34085,0.9254996849025753,11,explored
explored-34086,0.9700024802066167,47,explored
explored-34087,0.8323163874550303,42,explored
explored-34088,0.7568367625017032,51,explored
explored-34089,0.9715256554999708,13,explored
explored-34090,0.9112035991668775,36,explored
explored-34091,0.7283269746105282,67,explored
explored-34092,0.8399702502611619,13,explored
explored-34093,0.6853371826316028,72,explored
explored-34094,0.9798396314968736,20,explored
explored-34095,0.9088235321948192,19,explored
explored-34096,0.703822996159002,74,explored
explored-34097,0.8514443384657311,14,explored
explored-34098,0.8619195386265224,36,explored
explored-34099,0.8957339782895035,16,explored
explored-34100,0.7952937709290755,38,explored
explored-34101,0.8772261207248944,24,explored
explored-34102,0.564009486987328,55,explored
explored-34103,0.9747013671254031,14,explored
explored-34104,0.9647521173829792,20,explored
explored-34105,0.8119825156751168,65,explored
explored-34106,0.8302151333473721,26,explored
explored-34107,0.7365955852295953,65,explored
explored-34108,0.8165064598843043,24,explored
explored-34109,0.6388586092564836,36,explored
explored-34110,0.6516470227551437,40,explored
explored-34111,0.915322250987873,31,explored
explored-34112,0.6399373211609212,30,explored
explored-34113,0.8790555782652798,14,explored
explored-34114,0.7953475344809314,22,explored
explored-34115,0.6589851024208566,32,explored
explored-34116,0.8843289654963589,27,explored
explored-34117,0.875564069475726,16,explored
explored-34118,0.8654357996093928,22,explored
explored-34119,0.885713312440387,13,explored
explored-34120,0.6593402406752676,36,explored
explored-34121,0.8230142832465311,53,explored
explored-34122,0.5138131898078757,56,explored
explored-34123,0.875425807330699,15,explored
explored-34124,0.7523504564654585,16,explored
explored-34125,0.9073072981154878,25,explored
explored-34126,0.7571550189073012,38,explored
explored-34127,0.9282124697900904,17,explored
explored-34128,0.5968070127628651,96,explored
explored-34129,0.6498586319662079,27,explored
explored-34130,0.7580841180861819,66,explored
explored-34131,0.8421106417768088,16,explored
explored-34132,0.6018531135032021,62,explored
explored-34133,0.6471913748467094,67,explored
explored-34134,0.7092717973457856,54,explored
explored-34135,0.7860052356237122,42,explored
explored-34136,0.9710003128895348,23,explored
explored-34137,0.6819233564678135,83,explored
explored-34138,0.7882885951764546,20,explored
explored-34139,0.5232100061717015,73,explored
explored-34140,0.9758135961497285,13,explored
explored-34141,0.6973343244505869,58,explored
explored-34142,0.7654747846361145,47,explored
explored-34143,0.6801443581474921,72,explored
explored-34144,0.6928736885134215,32,explored
explored-34145,0.7898781224336477,31,explored
explored-34146,0.7431738353696387,27,explored
explored-34147,0.6314637552800109,42,explored
explored-34148,0.8642432258458589,22,explored
explored-34149,0.8913143562618968,28,explored
explored-34150,0.900253213425989,24,explored
explored-34151,0.6972112458554753,32,explored
explored-34152,0.48933068765045185,64,explored
explored-34153,0.9770489848753237,14,explored
explored-34154,0.8646784303038562,31,explored
explored-34155,0.8568284356027918,31,explored
explored-34156,0.9034577684289413,31,explored
explored-34157,0.9728997035522208,18,explored
explored-34158,0.5353043815518668,73,explored
explored-34159,0.8945632920016351,25,explored
explored-34160,0.8907804196757051,36,explored
explored-34161,0.9437428063882531,68,explored
explored-34162,0.9617625017032293,13,explored
explored-34163,0.9867669100614765,10,explored
explored-34164,0.9731652685714337,23,explored
explored-34165,0.9824784154393092,20,explored
explored-34166,0.7992460371531089,22,explored
explored-34167,0.9832401114091265,13,explored
explored-34168,0.9222177892381599,37,explored
explored-34169,0.8345738520234365,18,explored
explored-34170,0.4763109188354453,44,explored
explored-34171,0.6049156820379058,40,explored
explored-34172,0.8320190080392424,16,explored
explored-34173,0.7729254666848344,22,explored
explored-34174,0.8351451310749508,51,explored
explored-34175,0.694995711869705,30,explored
explored-34176,0.4485198937184902,67,explored
explored-34177,0.6543498854781046,72,explored
explored-34178,0.9811384384793569,8,explored
explored-34179,0.8886769314620521,13,explored
explored-34180,0.5982223963301085,76,explored
explored-34181,0.682342053867466,50,explored
explored-34182,0.765794613253395,40,explored
explored-34183,0.5122377026842894,65,explored
explored-34184,0.8636607733129739,40,explored
explored-34185,0.8332084298496616,36,explored
explored-34186,0.5832899176839287,42,explored
explored-34187,0.753603878408007,29,explored
explored-34188,0.9730601720862756,18,explored
explored-34189,0.923934422522245,35,explored
explored-34190,0.8058670675965267,44,explored
explored-34191,0.5792378410071556,46,explored
explored-34192,0.5738301247737139,40,explored
explored-34193,0.9768945508647359,21,explored
explored-34194,0.7395762365444883,21,explored
explored-34195,0.7658911295816868,23,explored
explored-34196,0.45578416678021527,48,explored
explored-34197,0.7244362327639872,62,explored
explored-34198,0.8148419403188445,24,explored
explored-34199,0.9077046923071407,13,explored
explored-34200,0.4532633873824772,58,explored
explored-34201,0.8444951628287233,14,explored
explored-34202,0.7897193078076032,20,explored
explored-34203,0.6781748194576918,45,explored
explored-34204,0.9964232184221283,7,explored
explored-34205,0.8740372272143774,20,explored
explored-34206,0.8151509547816946,22,explored
explored-34207,0.6093765207404668,38,explored
explored-34208,0.8866196368921536,26,explored
explored-34209,0.7884320250141637,41,explored
explored-34210,0.7608852574958311,45,explored
explored-34211,0.7236661821925482,30,explored
explored-34212,0.8292883306749597,32,explored
explored-34213,0.9048399694391996,25,explored
explored-34214,0.7259100623202644,30,explored
explored-34215,0.7092757466264785,66,explored
explored-34216,0.626697253079558,40,explored
explored-34217,0.7112667723266471,72,explored
explored-34218,0.9345202949236197,17,explored
explored-34219,0.7957058614879844,46,explored
explored-34220,0.6094495162828724,38,explored
explored-34221,0.9928464368442567,10,explored
explored-34222,0.979366598332734,13,explored
explored-34223,0.8760541097031082,14,explored
explored-34224,0.642807127392902,91,explored
explored-34225,0.861720488713267,16,explored
explored-34226,0.8829881455239134,17,explored
explored-34227,0.6319161129501535,34,explored
explored-34228,0.9000204387518735,18,explored
explored-34229,0.8241131852659309,18,explored
explored-34230,0.9114349139301449,20,explored
explored-34231,0.7950454635289081,45,explored
explored-34232,0.8358086932824635,16,explored
explored-34233,0.682968065346634,43,explored
explored-34234,0.8643134525918283,13,explored
explored-34235,0.9552649399018114,34,explored
explored-34236,0.7641692458424983,32,explored
explored-34237,0.9174055437681272,22,explored
explored-34238,0.6390563731056305,39,explored
explored-34239,0.8258731888994868,14,explored
explored-34240,0.9756078636205356,17,explored
explored-34241,0.8368665879396224,16,explored
explored-34242,0.7959656174774038,42,explored
explored-34243,0.6469325975382658,70,explored
explored-34244,0.8012248799481392,20,explored
explored-34245,0.8605750789210629,34,explored
explored-34246,0.9254996849025753,11,explored
explored-34247,0.7205681973020848,32,explored
explored-34248,0.8514784030521869,24,explored
explored-34249,0.8361708617721018,43,explored
explored-34250,0.7281078257709952,21,explored
explored-34251,0.5432762183767089,57,explored
explored-34252,0.9298086672330739,17,explored
explored-34253,0.9197989299800333,30,explored
explored-34254,0.8632179111595585,18,explored
explored-34255,0.7537641368033792,26,explored
explored-34256,0.8399986374165418,28,explored
explored-34257,0.8131346232456738,36,explored
explored-34258,0.9254996849025753,13,explored
explored-34259,0.7894825589317346,28,explored
explored-34260,0.8530478072139062,23,explored
explored-34261,0.8315589739097711,56,explored
explored-34262,0.9115145473712897,18,explored
explored-34263,0.9806496927698727,8,explored
explored-34264,0.5917269669609369,68,explored
explored-34265,0.6590645864559204,48,explored
explored-34266,0.683625153290639,35,explored
explored-34267,0.8153712498478436,41,explored
explored-34268,0.7928625401033086,30,explored
explored-34269,0.6247785801880366,32,explored
explored-34270,0.6670186673933779,33,explored
explored-34271,0.6250812188056704,49,explored
explored-34272,0.5380035547397866,53,explored
explored-34273,0.8718803275252303,24,explored
explored-34274,0.6127345780933984,74,explored
explored-34275,0.7866599835192287,50,explored
explored-34276,0.8362896050912529,16,explored
explored-34277,0.890232009714981,24,explored
explored-34278,0.8937653062934596,33,explored
explored-34279,0.9514579643003134,10,explored
explored-34280,0.7291098923559068,35,explored
explored-34281,0.7804072354517498,66,explored
explored-34282,0.7751737293909252,22,explored
explored-34283,0.7410154653222509,21,explored
explored-34284,0.9826270609074805,13,explored
explored-34285,0.6209974110914294,45,explored
explored-34286,0.7570173237136857,55,explored
explored-34287,0.6725371303992369,45,explored
explored-34288,0.5873242334132182,60,explored
explored-34289,0.9630593891733011,20,explored
explored-34290,0.9123985618085273,24,explored
explored-34291,0.929922521990583,22,explored
explored-34292,0.8333413124256563,18,explored
explored-34293,0.8263983512740155,20,explored
explored-34294,0.6169566443555212,80,explored
explored-34295,0.8984209515787387,22,explored
explored-34296,0.5668971703683517,52,explored
explored-34297,0.6962347277104056,26,explored
explored-34298,0.8637114826854573,22,explored
explored-34299,0.9792546668483445,7,explored
explored-34300,0.9326689116851264,20,explored
explored-34301,0.7660810081098949,44,explored
explored-34302,0.8758996147604949,14,explored
explored-34303,0.6000817550074942,30,explored
explored-34304,0.785919687059999,47,explored
explored-34305,0.829484782094219,26,explored
explored-34306,0.592459803787982,38,explored
explored-34307,0.9172230549121134,10,explored
explored-34308,0.7768769587137212,22,explored
explored-34309,0.8461189081164555,16,explored
explored-34310,0.8674692709367808,48,explored
explored-34311,0.8411845821759184,53,explored
explored-34312,0.7810498705545714,20,explored
explored-34313,0.9630746448032522,48,explored
explored-34314,0.93863450055008,46,explored
explored-34315,0.9823975731671459,10,explored
explored-34316,0.4341186166749935,67,explored
explored-34317,0.7031245483861643,28,explored
explored-34318,0.9385489053912885,13,explored
explored-34319,0.7517070142768467,32,explored
explored-34320,0.9570089616092741,83,explored
explored-34321,0.7651284613404793,39,explored
explored-34322,0.8459117041466175,47,explored
explored-34323,0.45889161405580536,58,explored
explored-34324,0.7919740590063522,42,explored
explored-34325,0.9660368929843481,76,explored
explored-34326,0.849315301812236,18,explored
explored-34327,0.7644062232902674,39,explored
explored-34328,0.9713820973849989,40,explored
explored-34329,0.8267815778716446,13,explored
explored-34330,0.6550619975473497,26,explored
explored-34331,0.6568996438869719,50,explored
explored-34332,0.8404528319026208,16,explored
explored-34333,0.8688584389335513,27,explored
explored-34334,0.7659494522827401,22,explored
explored-34335,0.501294454285325,38,explored
explored-34336,0.9112402012174267,16,explored
explored-34337,0.802398903877307,22,explored
explored-34338,0.7906982164499681,22,explored
explored-34339,0.9281615721185145,16,explored
explored-34340,0.8056920131094871,29,explored
explored-34341,0.4051282342432363,76,explored
explored-34342,0.8509450233432061,31,explored
explored-34343,0.6990961529727029,30,explored
explored-34344,0.4860164872598447,53,explored
explored-34345,0.6050138655483389,92,explored
explored-34346,0.9836489985011582,17,explored
explored-34347,0.7617182177408366,20,explored
explored-34348,0.8784295023364299,14,explored
explored-34349,0.906570301736537,14,explored
explored-34350,0.5561824385701958,82,explored
explored-34351,0.7760343921384254,81,explored
explored-34352,0.554532536546435,92,explored
explored-34353,0.9198846346005359,27,explored
explored-34354,0.6455920425126038,62,explored
explored-34355,0.8350592723804333,18,explored
explored-34356,0.7104794022800563,50,explored
explored-34357,0.5990768497070444,54,explored
explored-34358,0.7132304330492094,82,explored
explored-34359,0.4209105463959667,80,explored
explored-34360,0.9808765026097087,20,explored
explored-34361,0.873291093246128,14,explored
explored-34362,0.6781627240610516,64,explored
explored-34363,0.5499000772130627,60,explored
explored-34364,0.7233135190988782,55,explored
explored-34365,0.6894057243645062,59,explored
explored-34366,0.978348084331529,20,explored
explored-34367,0.802832332264135,33,explored
explored-34368,0.82272789208339,16,explored
explored-34369,0.6237566425943589,30,explored
explored-34370,0.9755327953651975,14,explored
explored-34371,0.7690366697162582,34,explored
explored-34372,0.7472407684970704,22,explored
explored-34373,0.5515681064631875,62,explored
explored-34374,0.7991717439121717,22,explored
explored-34375,0.6237566425943589,30,explored
explored-34376,0.8139647772176046,35,explored
explored-34377,0.7171464168713453,84,explored
explored-34378,0.5674238355922829,36,explored
explored-34379,0.8893576689657559,38,explored
explored-34380,0.44194258981695955,64,explored
explored-34381,0.9636341614812797,18,explored
explored-34382,0.7179729354157068,48,explored
explored-34383,0.828032677228753,29,explored
explored-34384,0.9042359313257937,28,explored
explored-34385,0.7660398782758777,62,explored
explored-34386,0.831206780555934,19,explored
explored-34387,0.6940744651859927,34,explored
explored-34388,0.9725746014443385,22,explored
explored-34389,0.8595296140942686,20,explored
explored-34390,0.8484534677749012,16,explored
explored-34391,0.9039938699965611,25,explored
explored-34392,0.9807398828178225,10,explored
explored-34393,0.8507971113230686,14,explored
explored-34394,0.8859136923607159,39,explored
explored-34395,0.9780675160103557,13,explored
explored-34396,0.7232658984006777,65,explored
explored-34397,0.8364899850115819,8,explored
explored-34398,0.5174536847789335,84,explored
explored-34399,0.7879283621746832,29,explored
explored-34400,0.530644501975746,74,explored
explored-34401,0.9108889343083375,23,explored
explored-34402,0.8683512550907633,38,explored
explored-34403,0.8946120733800174,24,explored
explored-34404,0.7664020983785257,24,explored
explored-34405,0.48579506744788115,42,explored
explored-34406,0.7005092356862999,48,explored
explored-34407,0.9151955361333342,20,explored
explored-34408,0.5368351728210019,40,explored
explored-34409,0.8040504797095293,24,explored
explored-34410,0.9038123650863089,18,explored
explored-34411,0.8643602556160767,34,explored
explored-34412,0.8331273236914333,56,explored
explored-34413,0.8667225893627651,30,explored
explored-34414,0.8755088397601853,9,explored
explored-34415,0.5347014909966266,64,explored
explored-34416,0.7424246848214691,43,explored
explored-34417,0.7475256723110654,60,explored
explored-34418,0.5150054503338329,63,explored
explored-34419,0.8750758711243791,16,explored
explored-34420,0.5211128177813011,80,explored
explored-34421,0.5495441022845983,78,explored
explored-34422,0.8570706726620339,28,explored
explored-34423,0.5805286823817959,44,explored
explored-34424,0.7035699686605804,36,explored
explored-34425,0.832922493775471,16,explored
explored-34426,0.8980164869250575,26,explored
explored-34427,0.9842140698764859,8,explored
explored-34428,0.8638489897600568,22,explored
explored-34429,0.8089300313394195,30,explored
explored-34430,0.8871512888436476,20,explored
explored-34431,0.7869097904865721,40,explored
explored-34432,0.8784969987306459,14,explored
explored-34433,0.8489879032868541,16,explored
explored-34434,0.5556274696825181,34,explored
explored-34435,0.8814966032740934,16,explored
explored-34436,0.645083912431303,68,explored
explored-34437,0.6753644910750783,32,explored
explored-34438,0.4403954898487532,86,explored
explored-34439,0.7330058266664071,86,explored
explored-34440,0.9148383716478825,36,explored
explored-34441,0.6469662388980415,54,explored
explored-34442,0.9657917035699687,11,explored
explored-34443,0.9751584863487031,50,explored
explored-34444,0.7505798114437094,74,explored
explored-34445,0.8361152745605669,16,explored
explored-34446,0.8479583957850751,13,explored
explored-34447,0.6967979288731434,33,explored
explored-34448,0.8112157053281794,59,explored
explored-34449,0.877580392424036,25,explored
explored-34450,0.7388097833492302,20,explored
explored-34451,0.49380024526502253,36,explored
explored-34452,0.7695535583952021,49,explored
explored-34453,0.7736408230004088,23,explored
explored-34454,0.9773269854492602,21,explored
explored-34455,0.677706264410656,55,explored
explored-34456,0.6028477994277149,42,explored
explored-34457,0.885713312440387,20,explored
explored-34458,0.9331869588375924,20,explored
explored-34459,0.5005280010900668,52,explored
explored-34460,0.7066887363896492,44,explored
explored-34461,0.7105222410781751,40,explored
explored-34462,0.8046992097015943,44,explored
explored-34463,0.7565153003779376,42,explored
explored-34464,0.9391625069680662,25,explored
explored-34465,0.8116471687462286,55,explored
explored-34466,0.9273250972733191,17,explored
explored-34467,0.6288947177181269,53,explored
explored-34468,0.762413536064378,27,explored
explored-34469,0.827491256756143,40,explored
explored-34470,0.796162837239406,35,explored
explored-34471,0.4973770268428941,38,explored
explored-34472,0.4290150792569378,74,explored
explored-34473,0.9576244286439817,14,explored
explored-34474,0.9149378802140832,79,explored
explored-34475,0.8300177135849571,22,explored
explored-34476,0.9070039370403862,26,explored
explored-34477,0.9710869080503908,14,explored
explored-34478,0.7235150543843827,47,explored
explored-34479,0.9128837696562537,24,explored
explored-34480,0.9715409304931039,20,explored
explored-34481,0.7660663188834601,26,explored
explored-34482,0.7139672374377375,55,explored
explored-34483,0.9365852838872835,87,explored
explored-34484,0.4191136394604169,62,explored
explored-34485,0.9779972828482804,13,explored
explored-34486,0.5987191715492574,46,explored
explored-34487,0.7051163589499023,55,explored
explored-34488,0.7130301909563389,32,explored
explored-34489,0.48409183812508516,44,explored
explored-34490,0.6538976080466746,80,explored
explored-34491,0.9685739996366444,13,explored
explored-34492,0.9386627443359883,22,explored
explored-34493,0.9634436562775655,23,explored
explored-34494,0.7716253349684334,67,explored
explored-34495,0.9188158679891557,21,explored
explored-34496,0.88184698187764,30,explored
explored-34497,0.9473106008993051,13,explored
explored-34498,0.8607893900168052,12,explored
explored-34499,0.8737442554720113,15,explored
explored-34500,0.8283751369219416,48,explored
explored-34501,0.8269611911456849,26,explored
explored-34502,0.6155243675341782,48,explored
explored-34503,0.8972177300793884,29,explored
explored-34504,0.771858109642549,22,explored
explored-34505,0.908041621517572,32,explored
explored-34506,0.9537986054738797,64,explored
explored-34507,0.6988637027232203,36,explored
explored-34508,0.6069514466094381,38,explored
explored-34509,0.9702559385929055,23,explored
explored-34510,0.6023501725939047,68,explored
explored-34511,0.6583356043057638,30,explored
explored-34512,0.793969409860745,40,explored
explored-34513,0.6791084988046427,51,explored
explored-34514,0.6943999884386858,58,explored
explored-34515,0.45658468456192935,66,explored
explored-34516,0.8458696688922196,20,explored
explored-34517,0.9613488602962645,16,explored
explored-34518,0.8165179179724757,30,explored
explored-34519,0.7925495071989825,47,explored
explored-34520,0.6871735477131307,54,explored
explored-34521,0.9701984546032612,13,explored
explored-34522,0.9500634452922742,7,explored
explored-34523,0.8947270501060487,75,explored
explored-34524,0.7205426488622427,36,explored
explored-34525,0.911127440484301,14,explored
explored-34526,0.5785740690274687,44,explored
explored-34527,0.7548031066902847,28,explored
explored-34528,0.6656265459491375,66,explored
explored-34529,0.9554641790002202,97,explored
explored-34530,0.8861347782061455,26,explored
explored-34531,0.8514784030521869,16,explored
explored-34532,0.5645473447285683,48,explored
explored-34533,0.8364899850115819,18,explored
explored-34534,0.7325929963210247,31,explored
explored-34535,0.685367158513494,92,explored
explored-34536,0.9708955712498429,20,explored
explored-34537,0.6563223872462188,32,explored
explored-34538,0.8283859003688537,53,explored
explored-34539,0.6653154380705818,22,explored
explored-34540,0.6239448088814488,48,explored
explored-34541,0.8880069945950856,15,explored
explored-34542,0.9257174978759728,70,explored
explored-34543,0.589907499707164,40,explored
explored-34544,0.6855677809571392,35,explored
explored-34545,0.9524258510517708,60,explored
explored-34546,0.97135627702756,13,explored
explored-34547,0.8580411078452365,29,explored
explored-34548,0.7258269178362174,40,explored
explored-34549,0.914361629649816,16,explored
explored-34550,0.9713328886913504,50,explored
explored-34551,0.7958262813663126,41,explored
explored-34552,0.8377157124996713,30,explored
explored-34553,0.727355065203626,24,explored
explored-34554,0.7372768769587137,34,explored
explored-34555,0.6939024390243902,24,explored
explored-34556,0.6375073806603988,74,explored
explored-34557,0.7845534132715629,30,explored
explored-34558,0.5364782739184605,70,explored
explored-34559,0.9053506949175637,24,explored
explored-34560,0.5657170615369782,60,explored
explored-34561,0.6457647986296303,77,explored
explored-34562,0.7027439024390244,31,explored
explored-34563,0.9079067001944778,26,explored
explored-34564,0.9185330386412638,15,explored
explored-34565,0.886812669548737,20,explored
explored-34566,0.6207089975927692,57,explored
explored-34567,0.49226796970018116,54,explored
explored-34568,0.500408775037471,48,explored
explored-34569,0.5561057097590365,64,explored
explored-34570,0.7110340872961802,59,explored
explored-34571,0.8014798482164609,40,explored
explored-34572,0.9792217456334247,13,explored
explored-34573,0.8947351871455973,25,explored
explored-34574,0.8395197294069556,16,explored
explored-34575,0.3992710178498433,92,explored
explored-34576,0.7584442324870176,26,explored
explored-34577,0.8372214273818716,18,explored
explored-34578,0.4303549529908707,67,explored
explored-34579,0.8649285921106418,27,explored
explored-34580,0.8263557705409457,16,explored
explored-34581,0.6935478087506544,46,explored
explored-34582,0.963545536688958,33,explored
explored-34583,0.7241903983285642,28,explored
explored-34584,0.5343160368901543,57,explored
explored-34585,0.761122087477858,23,explored
explored-34586,0.9097884589181087,17,explored
explored-34587,0.7091565608393514,35,explored
explored-34588,0.8291303311077803,22,explored
explored-34589,0.9037334786755689,15,explored
explored-34590,0.8759636997673514,50,explored
explored-34591,0.7480167836815093,62,explored
explored-34592,0.8613158970460625,30,explored
explored-34593,0.8319480401507926,16,explored
explored-34594,0.5961283705015821,63,explored
explored-34595,0.806726620338829,22,explored
explored-34596,0.8597948933399948,18,explored
explored-34597,0.9034268973974656,14,explored
explored-34598,0.848880978334923,16,explored
explored-34599,0.8528031369699172,16,explored
explored-34600,0.5726597629104783,44,explored
explored-34601,0.9782768003133941,13,explored
explored-34602,0.8326861061906708,16,explored
explored-34603,0.8626771358495708,12,explored
explored-34604,0.8439508764758332,30,explored
explored-34605,0.6876311486578552,53,explored
explored-34606,0.6062133805695599,46,explored
explored-34607,0.6158756039913214,67,explored
explored-34608,0.8930048371712768,31,explored
explored-34609,0.7670911320591114,22,explored
explored-34610,0.6805899986374165,30,explored
explored-34611,0.9771204954593911,11,explored
explored-34612,0.8382594279256615,39,explored
explored-34613,0.9126243357405641,24,explored
explored-34614,0.7903324703638097,20,explored
explored-34615,0.5924334442865578,57,explored
explored-34616,0.532527421992097,103,explored
explored-34617,0.9251544261252669,12,explored
explored-34618,0.6474853797547625,60,explored
explored-34619,0.6682468849828163,57,explored
explored-34620,0.6026136312023354,60,explored
explored-34621,0.7175057909796975,65,explored
explored-34622,0.7018331208351988,130,explored
explored-34623,0.965010803340276,10,explored
explored-34624,0.7856769768815006,31,explored
explored-34625,0.8735194335117051,40,explored
explored-34626,0.8619384389840175,23,explored
explored-34627,0.4946225265325279,97,explored
explored-34628,0.9068187569345766,16,explored
explored-34629,0.56285806778541,50,explored
explored-34630,0.7996110197806614,78,explored
explored-34631,0.8077640762441144,30,explored
explored-34632,0.76696872592072,75,explored
explored-34633,0.7587050881805235,35,explored
explored-34634,0.5534880244053837,74,explored
explored-34635,0.9640205579779262,13,explored
explored-34636,0.9049977858018804,26,explored
explored-34637,0.6764999772902758,54,explored
explored-34638,0.630405860622852,88,explored
explored-34639,0.7637620929281919,29,explored
explored-34640,0.7776063924022558,54,explored
explored-34641,0.5237770813462325,39,explored
explored-34642,0.595483035835945,50,explored
explored-34643,0.8334241722305491,22,explored
explored-34644,0.7326497706317845,32,explored
explored-34645,0.618135985829132,28,explored
explored-34646,0.9759844665485761,7,explored
explored-34647,0.5082209201980288,65,explored
explored-34648,0.874799160875687,36,explored
explored-34649,0.7849502657037744,29,explored
explored-34650,0.8794416435784469,22,explored
explored-34651,0.7705750102193759,16,explored
explored-34652,0.7944281691420266,29,explored
explored-34653,0.6409592587545987,28,explored
explored-34654,0.9414413143325036,65,explored
explored-34655,0.8093663734588928,29,explored
explored-34656,0.525788027433347,64,explored
explored-34657,0.9760300279329609,9,explored
explored-34658,0.952726317149263,20,explored
explored-34659,0.8027142716558849,34,explored
explored-34660,0.625377669962959,68,explored
explored-34661,0.8112091954917953,32,explored
explored-34662,0.8675935128559304,30,explored
explored-34663,0.9851598631004385,20,explored
explored-34664,0.8021699141572421,22,explored
explored-34665,0.6832693000214121,66,explored
explored-34666,0.716035336331017,39,explored
explored-34667,0.7246158716927293,46,explored
explored-34668,0.8490164624856,24,explored
explored-34669,0.5377435617931599,37,explored
explored-34670,0.8388745060634963,18,explored
explored-34671,0.6634844665485761,42,explored
explored-34672,0.8360045646545851,16,explored
explored-34673,0.8245484549817566,26,explored
explored-34674,0.6714754507880274,34,explored
explored-34675,0.6352302146688303,64,explored
explored-34676,0.8754024999820713,16,explored
explored-34677,0.7040782481479622,68,explored
explored-34678,0.6810055865921788,38,explored
explored-34679,0.7930670996654101,20,explored
explored-34680,0.6689489939592133,29,explored
explored-34681,0.9011337313728648,30,explored
explored-34682,0.8124744515601581,21,explored
explored-34683,0.6997774447018213,33,explored
explored-34684,0.6667631829949584,31,explored
explored-34685,0.4909047554162692,41,explored
explored-34686,0.8174989780624063,24,explored
explored-34687,0.9713954405520346,20,explored
explored-34688,0.8357140694311971,14,explored
explored-34689,0.5573306990053141,56,explored
explored-34690,0.6275264568288141,71,explored
explored-34691,0.9822365955852296,13,explored
explored-34692,0.762825316800654,26,explored
explored-34693,0.8780688785938139,26,explored
explored-34694,0.7008419630285688,49,explored
explored-34695,0.9105473422052657,17,explored
explored-34696,0.8900224826270609,16,explored
explored-34697,0.7804764500158968,23,explored
explored-34698,0.6913101239950947,24,explored
explored-34699,0.6620941082069381,64,explored
explored-34700,0.7644596981861488,52,explored
explored-34701,0.8742522823272926,15,explored
explored-34702,0.5522305594437356,68,explored
explored-34703,0.8751532906390516,18,explored
explored-34704,0.9770849204333841,11,explored
